country,year,nitrous_oxide,government_expenditure_on_education,forest_area,agricultural_land,total_population,population_growth,renewable_energy_consumption,GDP,inflation,renewable_electricity
Panama,1991,,,,,,2.10330345744965,,,,
Panama,1990,,,,,,2.12168289397178,,,,
Syrian Arab Republic,2020,,,,,,3.30017735470972,,,,
Syrian Arab Republic,2019,,,,,,3.87953676012686,,,,
Syrian Arab Republic,2018,,,,,,1.82739379772332,,,,
Syrian Arab Republic,2017,,,,,,0.100775748776037,,,,
Syrian Arab Republic,2016,,,,,,-1.2624196887222,,,,
Syrian Arab Republic,2015,,,,,,-4.41574372125213,,,,
Syrian Arab Republic,2014,,,,,,-6.85211767607702,,,,
Syrian Arab Republic,2013,,,,,,-5.03381015991677,,,,
Syrian Arab Republic,2012,,,,,,-0.552123972765832,,,,
Syrian Arab Republic,2011,,,,,,1.74481846238131,,,,
Syrian Arab Republic,2010,,,,,,2.31118860851256,,,,
Syrian Arab Republic,2009,,,,,,1.63121662489933,,,,
Syrian Arab Republic,2008,,,,,,3.65667896993469,,,,
Syrian Arab Republic,2007,,,,,,6.33572039641122,,,,
Syrian Arab Republic,2006,,,,,,4.46444973791979,,,,
Syrian Arab Republic,2005,,,,,,2.72492009593396,,,,
Syrian Arab Republic,2004,,,,,,2.64840352675744,,,,
Syrian Arab Republic,2003,,,,,,2.57285306276557,,,,
Syrian Arab Republic,2002,,,,,,2.57345370585541,,,,
Syrian Arab Republic,2001,,,,,,2.54462854098906,,,,
Syrian Arab Republic,2000,,,,,,2.52399271863257,,,,
Syrian Arab Republic,1999,,,,,,2.5519649909008,,,,
Syrian Arab Republic,1998,,,,,,2.59156464831778,,,,
Syrian Arab Republic,1997,,,,,,2.65080195252649,,,,
Syrian Arab Republic,1996,,,,,,2.72516703897855,,,,
Syrian Arab Republic,1995,,,,,,2.76843681180551,,,,
Syrian Arab Republic,1994,,,,,,2.80841770490007,,,,
Syrian Arab Republic,1993,,,,,,2.85223211959541,,,,
Syrian Arab Republic,1992,,,,,,2.88488732680399,,,,
Syrian Arab Republic,1991,,,,,,2.96382215807541,,,,
Syrian Arab Republic,1990,,,,,,3.0677656184809,,,,
Aruba,2020,,,,,,,8.67,,,
Aruba,2019,,,,,,,8.18,,,
Aruba,2018,,,,,,,8.31,,,
Aruba,2017,,,,,,,6.7,,,
Aruba,2016,,,,,,,6.99,,,
Aruba,2015,,,,,,,6.73,,,
Aruba,2014,,,,,,,6.93,,,
Aruba,2013,,,,,,,6.89,,,
Aruba,2012,,,,,,,6.86,,,
Aruba,2011,,,,,,,5.66,,,
Aruba,2010,,,,,,,5.46,,,
Aruba,2009,,,,,,,0.3,,,
Aruba,2008,,,,,,,0.19,,,
Aruba,2007,,,,,,,0.19,,,
Aruba,2006,,,,,,,0.19,,,
Aruba,2005,,,,,,,0.19,,,
Aruba,2004,,,,,,,0.19,,,
Aruba,2003,,,,,,,0.18,,,
Aruba,2002,,,,,,,0.18,,,
Aruba,2001,,,,,,,0.18,,,
Aruba,2000,,,,,,,0.18,,,
Aruba,1999,,,,,,,0.16,,,
Aruba,1998,,,,,,,0.16,,,
Aruba,1997,,,,,,,0.16,,,
Aruba,1996,,,,,,,0.17,,,
Aruba,1995,,,,,,,0.17,,,
Aruba,1994,,,,,,,0.18,,,
Aruba,1993,,,,,,,0.2,,,
Aruba,1992,,,,,,,0.24,,,
Aruba,1991,,,,,,,0.23,,,
Aruba,1990,,,,,,,0.27,,,
American Samoa,2020,,,,,,,0.51,,,
American Samoa,2019,,,,,,,0.5,,,
American Samoa,2018,,,,,,,0.49,,,
American Samoa,2017,,,,,,,0.49,,,
American Samoa,2016,,,,,,,0.3,,,
American Samoa,2015,,,,,,,0.23,,,
American Samoa,2014,,,,,,,0.23,,,
American Samoa,2013,,,,,,,0.24,,,
American Samoa,2012,,,,,,,0.14,,,
American Samoa,2011,,,,,,,0.0,,,
American Samoa,2010,,,,,,,0.0,,,
American Samoa,2009,,,,,,,0.0,,,
American Samoa,2008,,,,,,,0.0,,,
American Samoa,2007,,,,,,,0.0,,,
American Samoa,2006,,,,,,,0.0,,,
American Samoa,2005,,,,,,,0.0,,,
American Samoa,2004,,,,,,,0.0,,,
American Samoa,2003,,,,,,,0.0,,,
American Samoa,2002,,,,,,,0.0,,,
American Samoa,2001,,,,,,,0.0,,,
American Samoa,2000,,,,,,,0.0,,,
American Samoa,1999,,,,,,,0.0,,,
American Samoa,1998,,,,,,,0.0,,,
American Samoa,1997,,,,,,,0.0,,,
American Samoa,1996,,,,,,,0.0,,,
American Samoa,1995,,,,,,,0.0,,,
American Samoa,1994,,,,,,,0.0,,,
American Samoa,1993,,,,,,,0.0,,,
American Samoa,1992,,,,,,,0.0,,,
American Samoa,1991,,,,,,,0.0,,,
American Samoa,1990,,,,,,,0.0,,,
Bosnia and Herzegovina,2020,,,,,,,37.71,,,
Bosnia and Herzegovina,2019,,,,,,,36.84,,,
Bosnia and Herzegovina,2018,,,,,,,35.36,,,
Bosnia and Herzegovina,2017,,,,,,,18.49,,,
Bosnia and Herzegovina,2016,,,,,,,23.0,,,
Bosnia and Herzegovina,2015,,,,,,,25.25,,,
Bosnia and Herzegovina,2014,,,,,,,23.65,,,
Bosnia and Herzegovina,2013,,,,,,,19.48,,,
Bosnia and Herzegovina,2012,,,,,,,15.28,,,
Bosnia and Herzegovina,2011,,,,,,,14.16,,,
Bosnia and Herzegovina,2010,,,,,,,19.57,,,
Bosnia and Herzegovina,2009,,,,,,,17.43,,,
Bosnia and Herzegovina,2008,,,,,,,14.28,,,
Bosnia and Herzegovina,2007,,,,,,,14.84,,,
Bosnia and Herzegovina,2006,,,,,,,18.12,,,
Bosnia and Herzegovina,2005,,,,,,,19.73,,,
Bosnia and Herzegovina,2004,,,,,,,20.1,,,
Bosnia and Herzegovina,2003,,,,,,,20.14,,,
Bosnia and Herzegovina,2002,,,,,,,21.21,,,
Bosnia and Herzegovina,2001,,,,,,,20.27,,,
Bosnia and Herzegovina,2000,,,,,,,19.35,,,
Bosnia and Herzegovina,1999,,,,,,,28.43,,,
Bosnia and Herzegovina,1998,,,,,,,26.74,,,
Bosnia and Herzegovina,1997,,,,,,,27.6,,,
Bosnia and Herzegovina,1996,,,,,,,32.85,,,
Bosnia and Herzegovina,1995,,,,,,,33.22,,,
Bosnia and Herzegovina,1994,,,,,,,33.38,,,
Bosnia and Herzegovina,1993,,,,,,,14.61,,,
Bosnia and Herzegovina,1992,,,,,,,11.57,,,
Bosnia and Herzegovina,1991,,,,,,,8.76,,,
Bosnia and Herzegovina,1990,,,,,,,7.3,,,
Central African Republic,2020,,,,,,,90.88,,,
Central African Republic,2019,,,,,,,91.26,,,
Central African Republic,2018,,,,,,,91.42,,,
Central African Republic,2017,,,,,,,91.58,,,
Central African Republic,2016,,,,,,,92.11,,,
Central African Republic,2015,,,,,,,92.86,,,
Central African Republic,2014,,,,,,,94.82,,,
Central African Republic,2013,,,,,,,95.08,,,
Central African Republic,2012,,,,,,,93.07,,,
Central African Republic,2011,,,,,,,93.33,,,
Central African Republic,2010,,,,,,,93.84,,,
Central African Republic,2009,,,,,,,93.91,,,
Central African Republic,2008,,,,,,,93.64,,,
Central African Republic,2007,,,,,,,90.88,,,
Central African Republic,2006,,,,,,,90.8,,,
Central African Republic,2005,,,,,,,90.96,,,
Central African Republic,2004,,,,,,,90.64,,,
Central African Republic,2003,,,,,,,90.25,,,
Central African Republic,2002,,,,,,,89.22,,,
Central African Republic,2001,,,,,,,88.92,,,
Central African Republic,2000,,,,,,,88.9,,,
Central African Republic,1999,,,,,,,88.95,,,
Central African Republic,1998,,,,,,,89.02,,,
Central African Republic,1997,,,,,,,91.86,,,
Central African Republic,1996,,,,,,,91.66,,,
Central African Republic,1995,,,,,,,93.05,,,
Central African Republic,1994,,,,,,,93.19,,,
Central African Republic,1993,,,,,,,93.82,,,
Central African Republic,1992,,,,,,,94.08,,,
Central African Republic,1991,,,,,,,94.14,,,
Central African Republic,1990,,,,,,,93.87,,,
Ecuador,2020,,,,,,,20.1,,,
Ecuador,2019,,,,,,,17.73,,,
Ecuador,2018,,,,,,,16.33,,,
Ecuador,2017,,,,,,,17.05,,,
Ecuador,2016,,,,,,,14.75,,,
Ecuador,2015,,,,,,,13.07,,,
Ecuador,2014,,,,,,,12.18,,,
Ecuador,2013,,,,,,,11.85,,,
Ecuador,2012,,,,,,,13.2,,,
Ecuador,2011,,,,,,,13.15,,,
Ecuador,2010,,,,,,,11.79,,,
Ecuador,2009,,,,,,,12.87,,,
Ecuador,2008,,,,,,,15.32,,,
Ecuador,2007,,,,,,,15.88,,,
Ecuador,2006,,,,,,,14.19,,,
Ecuador,2005,,,,,,,16.16,,,
Ecuador,2004,,,,,,,16.73,,,
Ecuador,2003,,,,,,,16.55,,,
Ecuador,2002,,,,,,,17.1,,,
Ecuador,2001,,,,,,,17.05,,,
Ecuador,2000,,,,,,,19.43,,,
Ecuador,1999,,,,,,,19.58,,,
Ecuador,1998,,,,,,,18.19,,,
Ecuador,1997,,,,,,,16.54,,,
Ecuador,1996,,,,,,,19.29,,,
Ecuador,1995,,,,,,,20.36,,,
Ecuador,1994,,,,,,,20.85,,,
Ecuador,1993,,,,,,,21.62,,,
Ecuador,1992,,,,,,,20.8,,,
Ecuador,1991,,,,,,,24.17,,,
Ecuador,1990,,,,,,,24.2,,,
"Gambia, The",2020,,,,,,,49.74,,,
"Gambia, The",2019,,,,,,,47.32,,,
"Gambia, The",2018,,,,,,,48.09,,,
"Gambia, The",2017,,,,,,,48.02,,,
"Gambia, The",2016,,,,,,,48.62,,,
"Gambia, The",2015,,,,,,,48.95,,,
"Gambia, The",2014,,,,,,,53.17,,,
"Gambia, The",2013,,,,,,,59.33,,,
"Gambia, The",2012,,,,,,,56.95,,,
"Gambia, The",2011,,,,,,,56.24,,,
"Gambia, The",2010,,,,,,,56.6,,,
"Gambia, The",2009,,,,,,,53.91,,,
"Gambia, The",2008,,,,,,,56.28,,,
"Gambia, The",2007,,,,,,,57.27,,,
"Gambia, The",2006,,,,,,,60.21,,,
"Gambia, The",2005,,,,,,,61.71,,,
"Gambia, The",2004,,,,,,,61.25,,,
"Gambia, The",2003,,,,,,,62.41,,,
"Gambia, The",2002,,,,,,,60.97,,,
"Gambia, The",2001,,,,,,,59.61,,,
"Gambia, The",2000,,,,,,,62.86,,,
"Gambia, The",1999,,,,,,,56.32,,,
"Gambia, The",1998,,,,,,,57.47,,,
"Gambia, The",1997,,,,,,,58.74,,,
"Gambia, The",1996,,,,,,,59.65,,,
"Gambia, The",1995,,,,,,,60.15,,,
"Gambia, The",1994,,,,,,,61.58,,,
"Gambia, The",1993,,,,,,,63.27,,,
"Gambia, The",1992,,,,,,,63.45,,,
"Gambia, The",1991,,,,,,,62.33,,,
"Gambia, The",1990,,,,,,,61.98,,,
Iraq,2020,,,,,,,1.08,,,
Iraq,2019,,,,,,,1.04,,,
Iraq,2018,,,,,,,0.49,,,
Iraq,2017,,,,,,,0.57,,,
Iraq,2016,,,,,,,0.94,,,
Iraq,2015,,,,,,,0.82,,,
Iraq,2014,,,,,,,1.0,,,
Iraq,2013,,,,,,,1.46,,,
Iraq,2012,,,,,,,1.3,,,
Iraq,2011,,,,,,,1.14,,,
Iraq,2010,,,,,,,1.67,,,
Iraq,2009,,,,,,,1.21,,,
Iraq,2008,,,,,,,1.15,,,
Iraq,2007,,,,,,,2.0,,,
Iraq,2006,,,,,,,2.56,,,
Iraq,2005,,,,,,,2.43,,,
Iraq,2004,,,,,,,0.36,,,
Iraq,2003,,,,,,,0.35,,,
Iraq,2002,,,,,,,0.31,,,
Iraq,2001,,,,,,,0.35,,,
Iraq,2000,,,,,,,0.36,,,
Iraq,1999,,,,,,,0.38,,,
Iraq,1998,,,,,,,0.38,,,
Iraq,1997,,,,,,,0.38,,,
Iraq,1996,,,,,,,0.36,,,
Iraq,1995,,,,,,,0.39,,,
Iraq,1994,,,,,,,0.37,,,
Iraq,1993,,,,,,,0.41,,,
Iraq,1992,,,,,,,0.49,,,
Iraq,1991,,,,,,,0.75,,,
Iraq,1990,,,,,,,1.6,,,
Jamaica,2020,,,,,,,11.43,,,
Jamaica,2019,,,,,,,9.2,,,
Jamaica,2018,,,,,,,8.88,,,
Jamaica,2017,,,,,,,10.98,,,
Jamaica,2016,,,,,,,11.13,,,
Jamaica,2015,,,,,,,12.12,,,
Jamaica,2014,,,,,,,11.88,,,
Jamaica,2013,,,,,,,11.39,,,
Jamaica,2012,,,,,,,12.16,,,
Jamaica,2011,,,,,,,9.84,,,
Jamaica,2010,,,,,,,8.99,,,
Jamaica,2009,,,,,,,7.5,,,
Jamaica,2008,,,,,,,5.99,,,
Jamaica,2007,,,,,,,5.35,,,
Jamaica,2006,,,,,,,4.82,,,
Jamaica,2005,,,,,,,5.43,,,
Jamaica,2004,,,,,,,6.4,,,
Jamaica,2003,,,,,,,8.18,,,
Jamaica,2002,,,,,,,8.07,,,
Jamaica,2001,,,,,,,7.94,,,
Jamaica,2000,,,,,,,9.36,,,
Jamaica,1999,,,,,,,9.99,,,
Jamaica,1998,,,,,,,10.46,,,
Jamaica,1997,,,,,,,12.93,,,
Jamaica,1996,,,,,,,12.57,,,
Jamaica,1995,,,,,,,13.72,,,
Jamaica,1994,,,,,,,12.62,,,
Jamaica,1993,,,,,,,14.31,,,
Jamaica,1992,,,,,,,13.08,,,
Jamaica,1991,,,,,,,12.37,,,
Jamaica,1990,,,,,,,12.47,,,
Marshall Islands,2020,,,,,,,11.97,,,
Marshall Islands,2019,,,,,,,12.08,,,
Marshall Islands,2018,,,,,,,12.03,,,
Marshall Islands,2017,,,,,,,12.01,,,
Marshall Islands,2016,,,,,,,12.13,,,
Marshall Islands,2015,,,,,,,11.72,,,
Marshall Islands,2014,,,,,,,12.15,,,
Marshall Islands,2013,,,,,,,12.37,,,
Marshall Islands,2012,,,,,,,12.03,,,
Marshall Islands,2011,,,,,,,12.35,,,
Marshall Islands,2010,,,,,,,13.72,,,
Marshall Islands,2009,,,,,,,13.96,,,
Marshall Islands,2008,,,,,,,14.78,,,
Marshall Islands,2007,,,,,,,15.21,,,
Marshall Islands,2006,,,,,,,16.96,,,
Marshall Islands,2005,,,,,,,18.38,,,
Marshall Islands,2004,,,,,,,18.4,,,
Marshall Islands,2003,,,,,,,18.56,,,
Marshall Islands,2002,,,,,,,18.63,,,
Marshall Islands,2001,,,,,,,19.08,,,
Marshall Islands,2000,,,,,,,19.57,,,
Marshall Islands,1999,,,,,,,19.45,,,
Marshall Islands,1998,,,,,,,19.56,,,
Marshall Islands,1997,,,,,,,19.69,,,
Marshall Islands,1996,,,,,,,19.63,,,
Marshall Islands,1995,,,,,,,19.38,,,
Marshall Islands,1994,,,,,,,19.44,,,
Marshall Islands,1993,,,,,,,19.0,,,
Marshall Islands,1992,,,,,,,19.34,,,
Marshall Islands,1991,,,,,,,0.0,,,
Marshall Islands,1990,,,,,,,0.0,,,
Mongolia,2020,,,,,,,3.98,,,
Mongolia,2019,,,,,,,3.32,,,
Mongolia,2018,,,,,,,3.26,,,
Mongolia,2017,,,,,,,3.19,,,
Mongolia,2016,,,,,,,3.39,,,
Mongolia,2015,,,,,,,3.55,,,
Mongolia,2014,,,,,,,3.34,,,
Mongolia,2013,,,,,,,3.01,,,
Mongolia,2012,,,,,,,2.97,,,
Mongolia,2011,,,,,,,4.04,,,
Mongolia,2010,,,,,,,4.46,,,
Mongolia,2009,,,,,,,4.43,,,
Mongolia,2008,,,,,,,4.66,,,
Mongolia,2007,,,,,,,4.7,,,
Mongolia,2006,,,,,,,4.48,,,
Mongolia,2005,,,,,,,5.34,,,
Mongolia,2004,,,,,,,5.76,,,
Mongolia,2003,,,,,,,6.09,,,
Mongolia,2002,,,,,,,6.51,,,
Mongolia,2001,,,,,,,6.09,,,
Mongolia,2000,,,,,,,5.73,,,
Mongolia,1999,,,,,,,3.59,,,
Mongolia,1998,,,,,,,3.74,,,
Mongolia,1997,,,,,,,3.39,,,
Mongolia,1996,,,,,,,3.44,,,
Mongolia,1995,,,,,,,3.01,,,
Mongolia,1994,,,,,,,3.04,,,
Mongolia,1993,,,,,,,2.67,,,
Mongolia,1992,,,,,,,2.4,,,
Mongolia,1991,,,,,,,1.97,,,
Mongolia,1990,,,,,,,1.89,,,
Panama,2020,,,,,,,28.43,,,
Panama,2019,,,,,,,18.91,,,
Panama,2018,,,,,,,24.44,,,
Panama,2017,,,,,,,23.6,,,
Panama,2016,,,,,,,22.1,,,
Panama,2015,,,,,,,21.9,,,
Panama,2014,,,,,,,19.78,,,
Panama,2013,,,,,,,20.71,,,
Panama,2012,,,,,,,21.25,,,
Panama,2011,,,,,,,19.73,,,
Panama,2010,,,,,,,20.65,,,
Panama,2009,,,,,,,20.37,,,
Panama,2008,,,,,,,23.36,,,
Panama,2007,,,,,,,22.79,,,
Panama,2006,,,,,,,22.09,,,
Panama,2005,,,,,,,22.77,,,
Panama,2004,,,,,,,28.21,,,
Panama,2003,,,,,,,27.45,,,
Panama,2002,,,,,,,28.71,,,
Panama,2001,,,,,,,24.04,,,
Panama,2000,,,,,,,27.67,,,
Panama,1999,,,,,,,33.72,,,
Panama,1998,,,,,,,31.44,,,
Panama,1997,,,,,,,36.53,,,
Panama,1996,,,,,,,36.83,,,
Panama,1995,,,,,,,34.76,,,
Panama,1994,,,,,,,37.78,,,
Panama,1993,,,,,,,39.88,,,
Panama,1992,,,,,,,39.67,,,
Panama,1991,,,,,,,40.7,,,
Panama,1990,,,,,,,43.02,,,
Syrian Arab Republic,2020,,,,,,,1.08,,,
Syrian Arab Republic,2019,,,,,,,0.99,,,
Syrian Arab Republic,2018,,,,,,,0.88,,,
Syrian Arab Republic,2017,,,,,,,1.07,,,
Syrian Arab Republic,2016,,,,,,,1.32,,,
Syrian Arab Republic,2015,,,,,,,0.58,,,
Syrian Arab Republic,2014,,,,,,,2.68,,,
Syrian Arab Republic,2013,,,,,,,3.07,,,
Syrian Arab Republic,2012,,,,,,,2.02,,,
Syrian Arab Republic,2011,,,,,,,1.62,,,
Syrian Arab Republic,2010,,,,,,,1.35,,,
Syrian Arab Republic,2009,,,,,,,0.91,,,
Syrian Arab Republic,2008,,,,,,,1.25,,,
Syrian Arab Republic,2007,,,,,,,1.54,,,
Syrian Arab Republic,2006,,,,,,,1.82,,,
Syrian Arab Republic,2005,,,,,,,2.1,,,
Syrian Arab Republic,2004,,,,,,,2.59,,,
Syrian Arab Republic,2003,,,,,,,1.9,,,
Syrian Arab Republic,2002,,,,,,,1.6,,,
Syrian Arab Republic,2001,,,,,,,2.07,,,
Syrian Arab Republic,2000,,,,,,,2.0,,,
Syrian Arab Republic,1999,,,,,,,1.75,,,
Syrian Arab Republic,1998,,,,,,,1.6,,,
Syrian Arab Republic,1997,,,,,,,1.66,,,
Syrian Arab Republic,1996,,,,,,,1.63,,,
Syrian Arab Republic,1995,,,,,,,1.77,,,
Syrian Arab Republic,1994,,,,,,,2.02,,,
Syrian Arab Republic,1993,,,,,,,2.2,,,
Syrian Arab Republic,1992,,,,,,,2.2,,,
Syrian Arab Republic,1991,,,,,,,2.08,,,
Syrian Arab Republic,1990,,,,,,,2.36,,,
Aruba,2020,,,,,,,,2610038938.54749,,
Aruba,2019,,,,,,,,3395793854.7486,,
Aruba,2018,,,,,,,,3276187709.49721,,
Aruba,2017,,,,,,,,3092178770.94972,,
Aruba,2016,,,,,,,,2983798882.68156,,
Aruba,2015,,,,,,,,2963128491.62011,,
Aruba,2014,,,,,,,,2791061452.51397,,
Aruba,2013,,,,,,,,2727932960.89385,,
Aruba,2012,,,,,,,,2615083798.88268,,
Aruba,2011,,,,,,,,2637988826.81564,,
Aruba,2010,,,,,,,,2453631284.9162,,
Aruba,2009,,,,,,,,2553631284.9162,,
Aruba,2008,,,,,,,,2843016759.77654,,
Aruba,2007,,,,,,,,2677653631.28492,,
Aruba,2006,,,,,,,,2469832402.23464,,
Aruba,2005,,,,,,,,2359776536.31285,,
Aruba,2004,,,,,,,,2254748603.35196,,
Aruba,2003,,,,,,,,2044134078.21229,,
Aruba,2002,,,,,,,,1962011173.18436,,
Aruba,2001,,,,,,,,1896648044.69274,,
Aruba,2000,,,,,,,,1873184357.5419,,
Aruba,1999,,,,,,,,1722905027.93296,,
Aruba,1998,,,,,,,,1665363128.49162,,
Aruba,1997,,,,,,,,1531843575.41899,,
Aruba,1996,,,,,,,,1379888268.15642,,
Aruba,1995,,,,,,,,1320670391.06145,,
Aruba,1994,,,,,,,,1245810055.86592,,
Aruba,1993,,,,,,,,1083240223.46369,,
Aruba,1992,,,,,,,,958659217.877095,,
Aruba,1991,,,,,,,,872067039.106145,,
Aruba,1990,,,,,,,,764804469.273743,,
American Samoa,2020,,,,,,,,716000000.0,,
American Samoa,2019,,,,,,,,647000000.0,,
American Samoa,2018,,,,,,,,639000000.0,,
American Samoa,2017,,,,,,,,612000000.0,,
American Samoa,2016,,,,,,,,671000000.0,,
American Samoa,2015,,,,,,,,673000000.0,,
American Samoa,2014,,,,,,,,643000000.0,,
American Samoa,2013,,,,,,,,638000000.0,,
American Samoa,2012,,,,,,,,640000000.0,,
American Samoa,2011,,,,,,,,570000000.0,,
American Samoa,2010,,,,,,,,573000000.0,,
American Samoa,2009,,,,,,,,675000000.0,,
American Samoa,2008,,,,,,,,560000000.0,,
American Samoa,2007,,,,,,,,518000000.0,,
American Samoa,2006,,,,,,,,493000000.0,,
American Samoa,2005,,,,,,,,500000000.0,,
American Samoa,2004,,,,,,,,509000000.0,,
American Samoa,2003,,,,,,,,524000000.0,,
American Samoa,2002,,,,,,,,512000000.0,,
American Samoa,2001,,,,,,,,,,
American Samoa,2000,,,,,,,,,,
American Samoa,1999,,,,,,,,,,
American Samoa,1998,,,,,,,,,,
American Samoa,1997,,,,,,,,,,
American Samoa,1996,,,,,,,,,,
American Samoa,1995,,,,,,,,,,
American Samoa,1994,,,,,,,,,,
American Samoa,1993,,,,,,,,,,
American Samoa,1992,,,,,,,,,,
American Samoa,1991,,,,,,,,,,
American Samoa,1990,,,,,,,,,,
Bosnia and Herzegovina,2020,,,,,,,,20226030731.0131,,
Bosnia and Herzegovina,2019,,,,,,,,20482603346.4473,,
Bosnia and Herzegovina,2018,,,,,,,,20484048415.5019,,
Bosnia and Herzegovina,2017,,,,,,,,18326376394.0796,,
Bosnia and Herzegovina,2016,,,,,,,,17116926092.3905,,
Bosnia and Herzegovina,2015,,,,,,,,16404352155.614,,
Bosnia and Herzegovina,2014,,,,,,,,18558731212.8666,,
Bosnia and Herzegovina,2013,,,,,,,,18179104548.8804,,
Bosnia and Herzegovina,2012,,,,,,,,17226736284.8232,,
Bosnia and Herzegovina,2011,,,,,,,,18644239027.714,,
Bosnia and Herzegovina,2010,,,,,,,,17176320823.1892,,
Bosnia and Herzegovina,2009,,,,,,,,17613946109.0187,,
Bosnia and Herzegovina,2008,,,,,,,,19112801196.8583,,
Bosnia and Herzegovina,2007,,,,,,,,15778737117.2987,,
Bosnia and Herzegovina,2006,,,,,,,,12864842268.5435,,
Bosnia and Herzegovina,2005,,,,,,,,11222796196.6789,,
Bosnia and Herzegovina,2004,,,,,,,,10156541358.1787,,
Bosnia and Herzegovina,2003,,,,,,,,8498893357.96025,,
Bosnia and Herzegovina,2002,,,,,,,,6728219506.73943,,
Bosnia and Herzegovina,2001,,,,,,,,5800616572.16444,,
Bosnia and Herzegovina,2000,,,,,,,,5567774049.09534,,
Bosnia and Herzegovina,1999,,,,,,,,4686255380.52593,,
Bosnia and Herzegovina,1998,,,,,,,,4116775275.40595,,
Bosnia and Herzegovina,1997,,,,,,,,3671910025.96515,,
Bosnia and Herzegovina,1996,,,,,,,,2786045321.63743,,
Bosnia and Herzegovina,1995,,,,,,,,1866572953.73665,,
Bosnia and Herzegovina,1994,,,,,,,,1255802469.1358,,
Bosnia and Herzegovina,1993,,,,,,,,,,
Bosnia and Herzegovina,1992,,,,,,,,,,
Bosnia and Herzegovina,1991,,,,,,,,,,
Bosnia and Herzegovina,1990,,,,,,,,,,
Central African Republic,2020,,,,,,,,2326720902.35741,,
Central African Republic,2019,,,,,,,,2221301350.75537,,
Central African Republic,2018,,,,,,,,2220979144.52008,,
Central African Republic,2017,,,,,,,,2072349974.15272,,
Central African Republic,2016,,,,,,,,1825018144.46187,,
Central African Republic,2015,,,,,,,,1695825714.2427,,
Central African Republic,2014,,,,,,,,1894813389.88175,,
Central African Republic,2013,,,,,,,,1691544110.6915,,
Central African Republic,2012,,,,,,,,2510126509.99501,,
Central African Republic,2011,,,,,,,,2437982706.57499,,
Central African Republic,2010,,,,,,,,2142591539.43526,,
Central African Republic,2009,,,,,,,,2067381663.75378,,
Central African Republic,2008,,,,,,,,1993407886.56402,,
Central African Republic,2007,,,,,,,,1699811293.2576,,
Central African Republic,2006,,,,,,,,1461859762.62791,,
Central African Republic,2005,,,,,,,,1337894379.62649,,
Central African Republic,2004,,,,,,,,1272360516.62022,,
Central African Republic,2003,,,,,,,,1142315522.1989,,
Central African Republic,2002,,,,,,,,996068145.608021,,
Central African Republic,2001,,,,,,,,932648604.420575,,
Central African Republic,2000,,,,,,,,916777282.651168,,
Central African Republic,1999,,,,,,,,999477510.686632,,
Central African Republic,1998,,,,,,,,967338390.360019,,
Central African Republic,1997,,,,,,,,937741512.447574,,
Central African Republic,1996,,,,,,,,1007791126.56226,,
Central African Republic,1995,,,,,,,,1115389673.9125,,
Central African Republic,1994,,,,,,,,851174357.309582,,
Central African Republic,1993,,,,,,,,1278781259.30117,,
Central African Republic,1992,,,,,,,,1411917554.45482,,
Central African Republic,1991,,,,,,,,1377374987.52052,,
Central African Republic,1990,,,,,,,,1440711459.411,,
Ecuador,2020,,,,,,,,99291124000.0,,
Ecuador,2019,,,,,,,,108108009000.0,,
Ecuador,2018,,,,,,,,107562008000.0,,
Ecuador,2017,,,,,,,,104295862000.0,,
Ecuador,2016,,,,,,,,99937696000.0,,
Ecuador,2015,,,,,,,,99290381000.0,,
Ecuador,2014,,,,,,,,101726331000.0,,
Ecuador,2013,,,,,,,,95129659000.0,,
Ecuador,2012,,,,,,,,87924544000.0,,
Ecuador,2011,,,,,,,,79276664000.0,,
Ecuador,2010,,,,,,,,69555367000.0,,
Ecuador,2009,,,,,,,,62519686000.0,,
Ecuador,2008,,,,,,,,61762635000.0,,
Ecuador,2007,,,,,,,,51007777000.0,,
Ecuador,2006,,,,,,,,46802044000.0,,
Ecuador,2005,,,,,,,,41507085000.0,,
Ecuador,2004,,,,,,,,36591661000.0,,
Ecuador,2003,,,,,,,,32432858000.0,,
Ecuador,2002,,,,,,,,28548945000.0,,
Ecuador,2001,,,,,,,,24468324000.0,,
Ecuador,2000,,,,,,,,18327764882.4412,,
Ecuador,1999,,,,,,,,19645272636.3182,,
Ecuador,1998,,,,,,,,27981896948.4742,,
Ecuador,1997,,,,,,,,28162053026.5133,,
Ecuador,1996,,,,,,,,25226393196.5983,,
Ecuador,1995,,,,,,,,24432884442.2211,,
Ecuador,1994,,,,,,,,22708673336.6683,,
Ecuador,1993,,,,,,,,18938717358.6793,,
Ecuador,1992,,,,,,,,18094238119.0595,,
Ecuador,1991,,,,,,,,16988535267.6338,,
Ecuador,1990,,,,,,,,15239278100.3502,,
"Gambia, The",2020,,,,,,,,1812170878.30632,,
"Gambia, The",2019,,,,,,,,1813609679.15313,,
"Gambia, The",2018,,,,,,,,1670671340.37966,,
"Gambia, The",2017,,,,,,,,1504909447.77459,,
"Gambia, The",2016,,,,,,,,1484578897.15783,,
"Gambia, The",2015,,,,,,,,1378176605.93705,,
"Gambia, The",2014,,,,,,,,1229461731.70458,,
"Gambia, The",2013,,,,,,,,1375609459.78172,,
"Gambia, The",2012,,,,,,,,1415004743.17939,,
